"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
"1",0.000605181205609719,0.00084113365398742,0.000510522973104226,0.0027794281056223,0.00220053887385375,0.000374303328803281,0.0031212523411585,0.00195777477278812,0.00155442612652606,0.00504975288120639,0.00278347216330139,0.00277193889209985,0.000533252824837882,0.00212577364335511,0.000424818231246837,0.00271900834788014,0.000114548094771371,0.000417587824420757,0.00135095895319293,0.0015541586101302,0.00144875214928804,0.000936750475577533,0.00296949472999179,0.000992918132387421,0.00412788839522821,0.0048035908511673,0.00338109585566188,0.00407598001962041,0.00467312622119488,0.00380664153515173,0.000895917070711167,0.00270700025479986,0.000469249323258585,0.00128966002616461,0.00129356869333013,0.00126691461828804,0.00196325864644538,0.000302375368198732,0.000376600981519536,0.000179794704913356,0.00204598130531216,0.00095277715917608,0.00390676712713762,0.00133675142886032,0.00296385740140069,0.00281046184407913,0.00150484548974032,0.0019637915114827,0.00280720753046021,0.00201310890757911,0.000216093013866642,0.000943727407241412,0.000418879670814536,0.0003243330426855
"2",0.00683813315073771,0.00578832162021864,0.00673729682196544,0.00859737238365061,0.00680052287620255,0.00654840591411051,0.00786444519400252,0.00771828580591832,0.00776682540020582,0.00783699642419169,0.00723267664989371,0.00726325598213203,0.00403071815416931,0.00557537085499202,0.00438555011759993,0.00462724599922647,0.00599240551756362,0.00422527727243512,0.0102796296328524,0.0110302522925588,0.0104812367889556,0.0109406855337915,0.0120387458934334,0.0114930455213036,0.00688765030313381,0.00756828324700899,0.00744859005571898,0.00745672197874939,0.00717937178394457,0.00668653967363527,0.00645581418583341,0.00825388631213593,0.00622094578157359,0.00665362433536663,0.00880984884194716,0.00612001649788771,0.0074721186593753,0.00697225302196579,0.00609985921459261,0.00678383724759041,0.00818506007352082,0.0067586410650498,0.00605349258501094,0.00458789267903348,0.00435809868715308,0.00533632360318303,0.00414501775417623,0.00443941980842536,0.00485644281581961,0.0044961606067463,0.00150779504197506,0.00388398773835801,0.00466226608551098,0.00189831735810605
"3",0.000138898104433207,0.000463129593446034,3.81760088943696e-05,0.00218580740121565,0.00325775364497449,2.15239671976547e-05,0.00460639121522778,0.00403851579036965,0.00341791439255424,0.00514037823768783,0.00400925275077097,0.00444257886263593,0.000136335882561646,0.00341375875812329,0.000168436097653111,0.00234987647159718,0.000866080752849216,0.000498051726528095,0.000121083319007805,0.00139871698878483,0.000260283604569463,4.08186780194738e-05,0.00332201065780391,2.99423707726588e-05,0.00522410838614714,0.00768772110827707,0.00687161768766937,0.00520089744651795,0.0064789137539953,0.00508364227778469,0.00208681596548116,0.00559541624392914,0.00172325739051072,0.00215046534539093,0.00562784488393561,0.00255774796284739,0.00216262975778547,0,0,0,0.00325195437652186,1.69912240769547e-05,0.00286956170193364,0.00175979664731747,0.00160191244277582,0.000642904398246931,0.000724589336116377,0.00060641110826769,0.00430001601726893,0.00602321725614518,0.00315186707627764,0.00324935098910518,0.00390648308067138,0.0028930272145675
"4",0.00100397282849398,0.00105325663094988,0.000776700421099609,0.00145307746701396,0.00278828166767826,0.000584509146996477,0.00200294940780918,0.00258397930204937,0.00244970111799021,0.00243278121338604,0.00242564733247584,0.00243367073218407,0.00209201951631524,0.00429086708803821,0.00255579315638041,0.00302313848941295,0.00483696744183669,0.00258650407412335,0.00166683051414276,0.00222548134524466,0.00197702573774048,0.00148914642210265,0.00401094276232971,0.00158793855741953,0.00303996013655314,0.00421733381227895,0.00368758634625355,0.00303709910826508,0.00409933836012042,0.00385343800993865,0.0012108484915164,0.00407737865678768,0.00132070373578932,0.00127449312420851,0.00467629471960636,0.00146587240647979,0.000399959678214663,0.00176750776307262,0.000531529889976029,0.000512243618031789,0.0022613813257531,0.0014468759528985,0.0012131363647859,0.00211079687504073,0.00173227520797212,0.00145858154628546,0.00208897472377937,0.00151436226120548,0.00178022461666493,0.00297170725462575,0.00122026461627759,0.00147084092622083,0.0036961205046806,0.00117248188249972
"5",0.00242009308945886,0.00200210495207537,0.000372268409877625,0.00323093565398082,0.00412326482899675,0.00076639480115989,0.00264547901098227,0.000870605831394144,0.000793134740115854,0.00343618657179254,0.00121746914492935,0.00273282083459274,0.00317451487666744,0.00663778258551509,0.00172070939869904,0.00298088278287407,0.00514556422416527,0.00192116702039502,0.00336646576363305,0.00526189098242664,0.00494573115075317,0.00311930416150136,0.00615522199027434,0.00281727632943767,0.00506763074542285,0.00528216736776304,0.00518650237514774,0.00536372150111871,0.00497629938688096,0.00413954994249395,0.00164881900332664,0.00531568895138346,0.0028584836734241,0.00318735859664544,0.00590826418233089,0.00276131522051441,0.00216598485511947,1.21995769930275e-05,1.66640684933706e-06,3.57372436174543e-05,0.0030651472703491,1.71953744904657e-05,0.00301070798039137,0.00181999988392625,0.00218977402448474,0.00166478218939382,0.000679078439565864,0.000939657978474473,0.00246785879153198,0.00325594616059223,0.000297144829442316,0.000847902279825465,0.00157756972707241,0.000255956418248792
"6",0.00147267262924443,0.00289738120267898,0.00158833833267199,0.00321341264875571,0.00438666222006596,0.00192499456267947,0.00432042473233274,0.00531066058148975,0.00413979902347561,0.00498484658565539,0.00441111143897144,0.00445039584715958,0.00149179910552904,0.00346454330552135,0.0029242312861664,0.0024555062546437,0.00400756507168956,0.00308696251801836,0.00134383114409681,0.00263638640330275,0.000942933391419187,0.00151382878296877,0.00366180139429722,0.00106928958406239,0.00545276615581663,0.00691407138886592,0.0057670412742143,0.00499825020360015,0.00663768025829923,0.00547039906957485,0.00194429688874188,0.00415421234120965,0.0020494499025546,0.00186143132044797,0.00451403241338782,0.00256441011113219,0.00220065775304959,0.0014786530926713,0.00121684423524291,0.000926948388613075,0.00299885516280267,0.00146575858775655,0.00272382245470686,0.00483052188920919,0.00443252130521172,0.00284052728937496,0.00561710303023118,0.00311733799426359,0.00151172414012239,0.00327250167267386,0.00202915684418659,0.00259031311009826,0.00295451505524359,0.00149044547811705
"7",0.000103888895088755,9.95140385872875e-05,0.000137896994298603,0.000977514525219786,0.00150366356219198,6.48486384715338e-05,0.000832738219184114,0.000746447273206172,0.000676204417039736,0.00130401274199424,0.00046470670353409,0.000676411522106417,0.00346615887221818,0.00356061635612113,0.00326207603938044,0.00351686364638215,0.00436315918615149,0.00326497944037007,0.00231726853415583,0.00245081121807784,0.00227422050203859,0.0016959104950152,0.00309585421889767,0.00231276773513897,0.00397173296013231,0.00534415915540114,0.00312045542937255,0.00338290382496812,0.00511706819677176,0.00332739791607503,0.00367009096144282,0.00492776478482348,0.00381116927350658,0.00373537431468549,0.00640708194484292,0.00389640564579112,0.00157324217617373,0.00200316344084799,0.00192684460909549,0.00161291145265629,0.00277777668159364,0.00136828329926534,0.00152316391038709,0.00313076586736764,0.00232288335620779,0.00227912582655463,0.00332059282092147,0.00174271293386817,0.00193277414722897,0.00345850183232138,0.00306061198956692,0.0022128592304626,0.00431303931453582,0.00241300522430496
"8",0.00179969453243124,0.000985574948084586,0.00075473409756913,0.00178206934522845,0.00334916041697324,0.00105907675589207,0.00123522447275024,0.00096898679673072,0.00114791480721686,0.00119365086434552,0.000687655824908172,0.00208298728508024,0.00622017940633719,0.00395599445022692,0.00596860635763212,0.00629094541675393,0.00233788937171013,0.00633499551997843,0.00334626810062905,0.00401292732084171,0.00516326362964327,0.00442315440098906,0.00510846017505697,0.00428659868207253,0.00412932584613142,0.00282768114850048,0.00372303787951039,0.0045206953015839,0.00263700357295918,0.00275092496502905,0.00735519918787158,0.00346906949076774,0.00666065411391024,0.00863302557703659,0.00261934349533455,0.00709452705433593,0.000800042802192872,0.00104951198648764,0.000712024492140105,0.00073894667459633,0.00388668054994477,0.00188203459266421,0.00216948359105908,0.00286738307756938,0.00294286650435364,0.00179495419066329,0.00217942942874517,0.00301998613278712,0.00691006340882914,0.00483492020908058,0.0069105217081271,0.00652435386889517,0.00364776829775834,0.00700819088180902
"9",0.00401644885994416,0.00295111062514429,0.000751076107625784,0.00609416782429988,0.0071151295531758,0.0019923763258944,0.011115254202895,0.00455530010448845,0.00831741734005203,0.00955581198955888,0.00440201754017244,0.00756970405428628,0.00204234427371356,0.00655449595794863,0.00136493844853961,0.0073385661650193,0.00557848609392612,0.00326383561898483,0.00731299326278853,0.0105054886532399,0.00797924185031672,0.00576917620337967,0.0116740428046419,0.0055050467888227,0.00933882772858828,0.00661246803804026,0.00874527019188954,0.00869580378164229,0.0069000853082793,0.0072303803005759,0.00342958336603042,0.00707080728318435,0.00389243909133484,0.00229692919592895,0.00777575386137538,0.00457994310235526,0.00845766889142399,0.00898647630164237,0.00735911837189398,0.0059128699457067,0.0103400932020952,0.00643841230917081,0.0125820271987689,0.00588067977265721,0.010779554438401,0.0102590786759213,0.00738576724531154,0.0087350589737722,0.012104441783855,0.00699969894590182,0.0060255619299636,0.00807771429824936,0.00446954426369522,0.00275291266727575
"10",0.000543638666143586,0.000896493794632829,0.00112182864831583,0.00289195461784451,0.00225542109897786,0.000198783608319699,0.00159355394624244,0.00219677107218997,0.00127907846966706,0.00302980889543905,0.00192532365562823,0.00103037106291112,0.00623060086594491,0.00898686654038867,0.00461324557010931,0.00662980999028032,0.00627301304922938,0.00512104031365506,0.00182387921307323,0.00349792877110406,0.00122507984382077,0.000828032724241264,0.00483173796547909,0.00134862641741713,0.00690863269106306,0.00898256410032149,0.00572495107353894,0.00529457140729,0.00902637745957195,0.00560762499740339,0.00613758188046446,0.0110571128927225,0.00549831044920901,0.00679109084803989,0.00945254706100643,0.0056697428175742,0.00262112903182942,0.0036463081380215,0.00188890638664478,0.00083701631630786,0.00449409954390338,0.00185206601832339,0.00299686571921095,0.00593356019532031,0.00352594463894892,0.00351992168499388,0.0056700345148096,0.00452045985353995,0.00650701745460891,0.00458630139081863,0.00496034197766504,0.00606724959968195,0.00323564538582627,0.00523137220008268
