237.8,362.06,1.9009,-3.7458
266.96,66.122,2.2411,-1.0964
62.085,30.414,2.8616,-1.0195
126.29,136.86,2.5306,-2.958
196.81,310.19,2.3856,-1.2784
299.54,76.728,2.9557,-3.5314
329.81,43.534,2.9879,-3.8049
260.18,181.91,3.5875,0.12758
187.24,321.93,7.9263,-1.1544
43.626,167.71,10.032,0.45582
114.4,143.85,13.483,-1.7192
23.579,284.32,1.8336,-2.1637
116.56,288.4,1.7713,-4.4876
130.87,208.11,2.2214,1.4182
164.78,426.97,2.1722,-2.7955
190.32,54.074,2.2891,1.1233
192.3,151.41,1.9281,0.94442
199.07,45.07,1.9084,1.0503
199.39,148.34,1.988,-2.5377
243.71,256.85,1.9487,-4.6292
270.96,331.83,2.0517,0.55865
281.2,106.82,2.1898,-0.70818
304.55,195.62,1.7579,0.23193
319.55,305.59,1.6945,-4.6527
385.35,6.7804,2.0271,0.35841
385.35,6.7804,2.0271,-3.0897
444.12,100.13,2.2978,-2.3284
496.67,8.0632,1.9174,-1.22
514.13,153.03,2.1068,1.4542
606.83,346.88,2.0452,-4.517
663.95,353.25,2.075,-2.3134
145.5,190.51,2.2551,-0.97982
205.4,46.679,2.6018,1.2385
250.04,260.97,2.523,-4.6619
335.51,165.33,2.8987,-0.29768
420.81,85.752,2.5563,1.3188
439.88,60.873,2.8095,-2.1256
506.33,159.91,2.5448,0.12563
506.16,194.62,2.6928,-1.4766
528.52,193.25,2.2223,-1.5196
602.9,192.93,2.6667,-4.0915
683.77,266.3,2.3097,0.75235
704.13,263.14,2.3783,1.4926
712.78,353.08,2.492,-4.3857
48.359,252.63,3.0939,-2.0059
55.079,258.57,2.5267,-1.9754
139.7,196.72,2.9512,-1.1155
163.99,75.648,3.1826,0.74081
212.51,145.66,2.9505,-2.2697
224.93,142.66,3.2413,-4.2238
291.3,27.566,3.2759,0.24916
374.91,192.59,3.3957,-1.4788
428.52,12.851,2.9455,1.4624
466.22,360.72,2.8963,0.23717
515.42,195.17,3.4497,-1.9592
583.52,116.43,2.823,-2.3006
647.29,105,3.418,-2.1188
